Country name_x,Alpha-2 code,ISO3,Numeric code,latitude,longitude,year,Country name_y,Healthy life expectancy at birth,INDICATOR_x,SUBJECT_x,MEASURE_x,FREQUENCY_x,money,Flag Codes_x,INDICATOR_y,SUBJECT_y,MEASURE_y,FREQUENCY_y,time,Flag Codes_y
Switzerland,CH,CHE,756,47,8,2009,Switzerland,71.34,AVWAGE,TOT,USD,A,68319,,HRWKD,TOT,HR_WKD,A,1650.8,
Switzerland,CH,CHE,756,47,8,2012,Switzerland,71.52,AVWAGE,TOT,USD,A,69383,,HRWKD,TOT,HR_WKD,A,1592.564,
Switzerland,CH,CHE,756,47,8,2014,Switzerland,71.64,AVWAGE,TOT,USD,A,70412,,HRWKD,TOT,HR_WKD,A,1564.47,
Switzerland,CH,CHE,756,47,8,2015,Switzerland,71.7,AVWAGE,TOT,USD,A,70797,,HRWKD,TOT,HR_WKD,A,1576.62,
Switzerland,CH,CHE,756,47,8,2016,Switzerland,71.9,AVWAGE,TOT,USD,A,70468,,HRWKD,TOT,HR_WKD,A,1577.044,
Switzerland,CH,CHE,756,47,8,2017,Switzerland,72.1,AVWAGE,TOT,USD,A,70087,,HRWKD,TOT,HR_WKD,A,1559.09,
Switzerland,CH,CHE,756,47,8,2018,Switzerland,72.3,AVWAGE,TOT,USD,A,69892,,HRWKD,TOT,HR_WKD,A,1551.416,
Switzerland,CH,CHE,756,47,8,2019,Switzerland,72.5,AVWAGE,TOT,USD,A,71189,,HRWKD,TOT,HR_WKD,A,1549.435,
Switzerland,CH,CHE,756,47,8,2020,Switzerland,72.7,AVWAGE,TOT,USD,A,69728,,HRWKD,TOT,HR_WKD,A,1498.5,
Switzerland,CH,CHE,756,47,8,2021,Switzerland,72.9,AVWAGE,TOT,USD,A,72358.44,,HRWKD,TOT,HR_WKD,A,1533.304,
Turkey,TR,TUR,792,39,35,2007,Turkiye,66.42,AVWAGE,TOT,USD,A,22169.65,,HRWKD,TOT,HR_WKD,A,1911,
Turkey,TR,TUR,792,39,35,2008,Turkiye,66.58,AVWAGE,TOT,USD,A,22042,,HRWKD,TOT,HR_WKD,A,1900,
Turkey,TR,TUR,792,39,35,2009,Turkiye,66.74,AVWAGE,TOT,USD,A,22292,,HRWKD,TOT,HR_WKD,A,1881,
Turkey,TR,TUR,792,39,35,2010,Turkiye,66.9,AVWAGE,TOT,USD,A,22847,,HRWKD,TOT,HR_WKD,A,1877,
Turkey,TR,TUR,792,39,35,2011,Turkiye,67.06,AVWAGE,TOT,USD,A,23216,,HRWKD,TOT,HR_WKD,A,1864,
Turkey,TR,TUR,792,39,35,2012,Turkiye,67.22,AVWAGE,TOT,USD,A,24153,,HRWKD,TOT,HR_WKD,A,1855,
Turkey,TR,TUR,792,39,35,2013,Turkiye,67.38,AVWAGE,TOT,USD,A,25265,,HRWKD,TOT,HR_WKD,A,1832,
Turkey,TR,TUR,792,39,35,2014,Turkey,67.54,AVWAGE,TOT,USD,A,26126.55,,HRWKD,TOT,HR_WKD,A,1829.543,
Turkey,TR,TUR,792,39,35,2015,Turkiye,67.7,AVWAGE,TOT,USD,A,26785.68,,HRWKD,TOT,HR_WKD,A,1810.707,
Turkey,TR,TUR,792,39,35,2016,Turkiye,67.875,AVWAGE,TOT,USD,A,30081.3,,HRWKD,TOT,HR_WKD,A,1789.414,
Turkey,TR,TUR,792,39,35,2017,Turkiye,68.05,AVWAGE,TOT,USD,A,29515.32,,HRWKD,TOT,HR_WKD,A,1775.492,
Turkey,TR,TUR,792,39,35,2018,Turkiye,68.225,AVWAGE,TOT,USD,A,30040.53,,HRWKD,TOT,HR_WKD,A,1745.191,
Turkey,TR,TUR,792,39,35,2019,Turkiye,68.4,AVWAGE,TOT,USD,A,31927,,HRWKD,TOT,HR_WKD,A,1732.088,
Turkey,TR,TUR,792,39,35,2020,Turkiye,68.575,AVWAGE,TOT,USD,A,31761.46,,HRWKD,TOT,HR_WKD,A,1572.392,
United Kingdom,GB,GBR,826,54,-2,2005,United Kingdom,69.1,AVWAGE,TOT,USD,A,50067.25,,HRWKD,TOT,HR_WKD,A,1544.036,
United Kingdom,GB,GBR,826,54,-2,2007,United Kingdom,69.22,AVWAGE,TOT,USD,A,53926,,HRWKD,TOT,HR_WKD,A,1541.169,
United Kingdom,GB,GBR,826,54,-2,2008,United Kingdom,69.28,AVWAGE,TOT,USD,A,52475,,HRWKD,TOT,HR_WKD,A,1524.921,
United Kingdom,GB,GBR,826,54,-2,2009,United Kingdom,69.34,AVWAGE,TOT,USD,A,52346,,HRWKD,TOT,HR_WKD,A,1516.319,
United Kingdom,GB,GBR,826,54,-2,2010,United Kingdom,69.4,AVWAGE,TOT,USD,A,52455,,HRWKD,TOT,HR_WKD,A,1507.239,
United Kingdom,GB,GBR,826,54,-2,2011,United Kingdom,69.46,AVWAGE,TOT,USD,A,51497,,HRWKD,TOT,HR_WKD,A,1515.363,
United Kingdom,GB,GBR,826,54,-2,2012,United Kingdom,69.52,AVWAGE,TOT,USD,A,51070,,HRWKD,TOT,HR_WKD,A,1531.054,
United Kingdom,GB,GBR,826,54,-2,2013,United Kingdom,69.58,AVWAGE,TOT,USD,A,51594,,HRWKD,TOT,HR_WKD,A,1533.518,
United Kingdom,GB,GBR,826,54,-2,2014,United Kingdom,69.64,AVWAGE,TOT,USD,A,51816,,HRWKD,TOT,HR_WKD,A,1542.219,
United Kingdom,GB,GBR,826,54,-2,2015,United Kingdom,69.7,AVWAGE,TOT,USD,A,52549,,HRWKD,TOT,HR_WKD,A,1525.127,
United Kingdom,GB,GBR,826,54,-2,2016,United Kingdom,69.8,AVWAGE,TOT,USD,A,53156,,HRWKD,TOT,HR_WKD,A,1541.275,
United Kingdom,GB,GBR,826,54,-2,2017,United Kingdom,69.9,AVWAGE,TOT,USD,A,53471,,HRWKD,TOT,HR_WKD,A,1535.68,
United Kingdom,GB,GBR,826,54,-2,2018,United Kingdom,70,AVWAGE,TOT,USD,A,53950,,HRWKD,TOT,HR_WKD,A,1536.176,
United Kingdom,GB,GBR,826,54,-2,2019,United Kingdom,70.1,AVWAGE,TOT,USD,A,54703,,HRWKD,TOT,HR_WKD,A,1537.043,
United Kingdom,GB,GBR,826,54,-2,2020,United Kingdom,70.2,AVWAGE,TOT,USD,A,53612,,HRWKD,TOT,HR_WKD,A,1363.767,
United Kingdom,GB,GBR,826,54,-2,2021,United Kingdom,70.3,AVWAGE,TOT,USD,A,54762.3,,HRWKD,TOT,HR_WKD,A,1497.375,
United States,US,USA,840,38,-97,2006,United States,66.78,AVWAGE,TOT,USD,A,64945,,HRWKD,TOT,HR_WKD,A,1796.333,
United States,US,USA,840,38,-97,2007,United States,66.76,AVWAGE,TOT,USD,A,66174,,HRWKD,TOT,HR_WKD,A,1795.487,
United States,US,USA,840,38,-97,2008,United States,66.74,AVWAGE,TOT,USD,A,66011,,HRWKD,TOT,HR_WKD,A,1786.234,
United States,US,USA,840,38,-97,2009,United States,66.72,AVWAGE,TOT,USD,A,66673,,HRWKD,TOT,HR_WKD,A,1760.909,
United States,US,USA,840,38,-97,2010,United States,66.7,AVWAGE,TOT,USD,A,67263,,HRWKD,TOT,HR_WKD,A,1771.556,
United States,US,USA,840,38,-97,2011,United States,66.68,AVWAGE,TOT,USD,A,67353,,HRWKD,TOT,HR_WKD,A,1778.338,
United States,US,USA,840,38,-97,2012,United States,66.66,AVWAGE,TOT,USD,A,67928,,HRWKD,TOT,HR_WKD,A,1781.968,
United States,US,USA,840,38,-97,2013,United States,66.64,AVWAGE,TOT,USD,A,67604,,HRWKD,TOT,HR_WKD,A,1780.353,
United States,US,USA,840,38,-97,2014,United States,66.62,AVWAGE,TOT,USD,A,68591,,HRWKD,TOT,HR_WKD,A,1781.968,
United States,US,USA,840,38,-97,2015,United States,66.6,AVWAGE,TOT,USD,A,70320,,HRWKD,TOT,HR_WKD,A,1783.017,
United States,US,USA,840,38,-97,2016,United States,66.475,AVWAGE,TOT,USD,A,70446,,HRWKD,TOT,HR_WKD,A,1778.418,
United States,US,USA,840,38,-97,2017,United States,66.35,AVWAGE,TOT,USD,A,71157,,HRWKD,TOT,HR_WKD,A,1777.571,
United States,US,USA,840,38,-97,2018,United States,66.225,AVWAGE,TOT,USD,A,71937,,HRWKD,TOT,HR_WKD,A,1781.567,
United States,US,USA,840,38,-97,2019,United States,66.1,AVWAGE,TOT,USD,A,73194,,HRWKD,TOT,HR_WKD,A,1777.241,
United States,US,USA,840,38,-97,2020,United States,65.975,AVWAGE,TOT,USD,A,77567,,HRWKD,TOT,HR_WKD,A,1767.095,
United States,US,USA,840,38,-97,2021,United States,65.85,AVWAGE,TOT,USD,A,78894.28,,HRWKD,TOT,HR_WKD,A,1791,
